id,trial,package,variety_a,variety_b,variety_c,lon,lat,pdate,hdate,village,district,gender,age,overall_best,overall_worst,yield_best,yield_worst,ovl_variety_a,ovl_variety_b,ovl_variety_c,tmaturity,trial_id2,trial_name
341,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__008,IBC 308-24,SJC 730-79,SX 14825-7-1,-87.33348576966927,15.064970883064303,2017-11-06,2018-01-29,Cial La Patastera Yorito,Yoro,F,NA,C,A,C,A,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
342,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__009,MIB 397-72,703-SM 15216-11-4-VB ,Rosado,-87.33106667350398,15.06390192048107,2017-11-06,2018-01-29,Los Higueros Yorito,Yoro,M,NA,B,C,B,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
343,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__010,Rosado,MIB 397-72,EAP 9508-93,-87.45084315189206,14.95352261463944,2017-09-15,2017-12-06,La Pena,Victoria Yoro,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
344,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__014,SX 14825-7-1,EAP 9508-93,IBC 302-29,-87.24484949954831,15.216064370169484,2017-09-15,2017-12-06,Coyoles Yoro,NA,M,NA,A,C,A,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
345,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__017,EAP 9510-77,IBC 308-24,SJC 730-79,-87.33563068960558,15.060236654542502,2017-11-06,2018-01-29,Cial El Urraco Yorito,Yoro,F,NA,C,A,C,A,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
346,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__018,EAP 9508-93,IBC 302-29,SX 14825-7-1,-87.32724696048581,15.292908881047158,2017-09-15,2017-12-06,Ojo de Agua Yoro,NA,M,NA,C,A,C,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
347,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__020,SX 14825-7-1,SJC 730-79,EAP 9510-77,-87.38217860111081,15.300856707540028,2017-09-15,2017-12-06,Coyoles Yoro,NA,NA,NA,C,A,C,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
348,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__021,EAP 9508-93,Rosado,IBC 308-24,-87.32946861512937,15.061034533454333,2017-11-06,2018-01-28,Cial La Patastera Yorito,Yoro,M,NA,B,C,B,C,Better,Better,Better,83,epm_comercial_frijol_postrera_2017,HND_10_2017
349,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__026,SJC 730-79,EAP 9508-93,703-SM 15216-11-4-VB ,-87.29428797611081,15.258464817724288,2017-09-15,2017-12-06,Coyoles Yoro,NA,M,NA,B,C,B,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
350,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__029,IBC 308-24,IBC 302-29,SX 14825-7-1,-87.33453169531475,15.059655672954522,2017-11-06,2018-01-29,EL Panal Yorito,Yoro,M,NA,C,A,NA,NA,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
351,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__030,703-SM 15216-11-4-VB ,EAP 9508-93,SJC 730-79,-87.35471278079831,15.290259538548908,2017-09-15,2017-12-06,Ojo de Agua Yoro,NA,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
352,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__031,SJC 730-79,EAP 9510-77,IBC 302-29,-87.33823328861081,15.07024785959462,2017-11-06,2018-01-29,Cial La Patastera Yorito,yoro,M,NA,C,B,C,B,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
353,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__032,703-SM 15216-11-4-VB ,SX 14825-7-1,Rosado,-87.52694188144005,15.337680011118875,2017-11-13,2018-02-04,Alvarenga Morazan,Yoro,F,NA,C,A,NA,NA,Worse,Worse,Worse,83,epm_comercial_frijol_postrera_2017,HND_10_2017
354,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__034,SX 14825-7-1,EAP 9510-77,EAP 9508-93,-87.52848640580419,15.394528968559344,2017-10-10,2018-02-05,Alvarenga Morazan,Yoro,M,NA,C,A,C,A,Better,Better,Better,118,epm_comercial_frijol_postrera_2017,HND_10_2017
355,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__038,Rosado,EAP 9508-93,IBC 308-24,-87.35745936282956,15.311453340330187,2017-09-15,2017-12-06,Ojo de Agua Yoro,NA,M,NA,B,C,B,C,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
356,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__039,IBC 302-29,SJC 730-79,EAP 9510-77,-87.33823328861081,15.332644995966564,2017-09-15,2017-12-06,Ojo de Agua Yoro,NA,M,NA,C,A,C,A,Worse,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
357,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__040,IBC 308-24,SX 14825-7-1,IBC 302-29,-87.4233773315795,15.303505916019551,2017-09-15,2017-12-15,Ojo de Agua Yoro,NA,M,NA,A,C,A,C,Better,Better,Better,91,epm_comercial_frijol_postrera_2017,HND_10_2017
358,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__042,EAP 9510-77,Rosado,MIB 397-72,-87.3295459340402,15.0603122017626,2017-11-06,2018-01-29,La Esperanza Yorito,Yoro,F,NA,A,C,A,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
359,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__043,SJC 730-79,SX 14825-7-1,Rosado,-87.57536965627321,15.334979455986018,2017-11-06,2018-02-05,Morazan,Yoro,M,NA,C,A,C,B,Better,Better,Better,91,epm_comercial_frijol_postrera_2017,HND_10_2017
360,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__045,703-SM 15216-11-4-VB ,IBC 308-24,EAP 9510-77,-87.56916899167572,15.33222413047054,2017-11-06,2018-02-05,Morazan,Yoro,M,NA,B,A,C,A,Better,Better,Better,91,epm_comercial_frijol_postrera_2017,HND_10_2017
361,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__051,MIB 397-72,703-SM 15216-11-4-VB ,SX 14825-7-1,-87.32341383501154,15.069657444111266,2017-11-06,2018-01-29,EL Plantel Yorito,Yoro,F,NA,A,C,A,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
362,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__052,SJC 730-79,EAP 9508-93,703-SM 15216-11-4-VB ,-87.32629108326296,15.065961149352066,2017-11-06,2018-01-29,Cial La Patastera Yorito,Yoro,F,NA,C,A,C,A,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
363,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__053,EAP 9510-77,Rosado,MIB 397-72,-87.33274012454831,15.263764272393226,2017-09-15,2017-12-06,Ojo de Agua Yoro,NA,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
364,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__055,EAP 9508-93,IBC 302-29,MIB 397-72,-87.31076746829831,15.258464817724288,2017-09-15,2017-12-06,Ojo de Agua Yoro,NA,M,NA,B,A,B,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
365,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__056,SJC 730-79,SX 14825-7-1,Rosado,-87.43299036868893,14.956176168516224,2017-09-18,2017-12-11,La Pena Victoria,NA,F,NA,A,C,A,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
366,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__058,SX 14825-7-1,EAP 9510-77,EAP 9508-93,-87.3294365681769,15.07034406795716,2017-11-06,2018-01-29,EL Plantel Yorito,Yoro,F,NA,B,A,B,A,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
367,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__061,Rosado,EAP 9508-93,IBC 308-24,-87.33823328861081,15.279661833692222,2017-09-15,2017-12-06,Ojo de Agua Yoro,NA,M,NA,C,B,C,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
368,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__065,IBC 308-24,IBC 302-29,SX 14825-7-1,-87.33908548469128,15.064472620706812,2017-11-06,2018-01-29,EL Plantel Yorito,Yoro,F,NA,C,B,C,B,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
369,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__068,703-SM 15216-11-4-VB ,EAP 9510-77,IBC 308-24,-87.43985682376706,14.977403417263709,2017-09-15,2017-12-06,La Pena Victoria,NA,M,NA,B,A,B,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
370,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__070,EAP 9508-93,MIB 397-72,SX 14825-7-1,-87.39591151126706,15.306155090981193,2017-09-15,2017-12-06,Ojo de Agua Yoro,NA,M,NA,A,B,A,B,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
371,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__078,SJC 730-79,IBC 302-29,EAP 9508-93,-87.32724696048581,15.049029834591057,2017-11-06,2018-01-29,Cial Nuevo plan,Yoro,F,NA,C,A,C,A,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
372,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__079,MIB 397-72,703-SM 15216-11-4-VB ,EAP 9510-77,-87.43161707767337,15.29555819004861,2017-09-15,2017-12-07,EL Salitre Yoro,NA,M,NA,B,C,B,C,Better,Better,Better,83,epm_comercial_frijol_postrera_2017,HND_10_2017
373,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__081,IBC 302-29,EAP 9510-77,IBC 308-24,-87.36844569095456,15.274362780419256,2017-09-20,2017-12-18,Lagunitas Yoro,NA,M,NA,A,C,A,C,Better,Better,Better,89,epm_comercial_frijol_postrera_2017,HND_10_2017
374,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__086,Rosado,EAP 9510-77,SX 14825-7-1,-87.32637345340129,15.061714618574287,2017-11-06,2018-01-29,EL Plantel Yorito,Yoro,F,NA,A,C,A,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
375,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__087,IBC 308-24,IBC 302-29,SJC 730-79,-87.29978114017331,15.345888689708588,2017-09-18,2017-12-11,Ojo de Agua Yoro,NA,M,NA,B,C,B,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
376,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__090,MIB 397-72,703-SM 15216-11-4-VB ,Rosado,-87.34154103915773,15.07021762881553,2017-11-06,2018-01-29,Cial Higuero quemado Yorito,Yoro,M,NA,A,C,A,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
377,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__091,MIB 397-72,SJC 730-79,EAP 9510-77,-87.33101703505997,15.067112937729432,2017-11-06,2018-01-29,La Esperanza Yorito,Yoro,M,NA,B,C,B,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
378,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__092,EAP 9510-77,Rosado,IBC 308-24,-87.33646581203902,15.070915477224071,2017-11-06,2018-01-29,El Plantel Yorito,Yoro,M,NA,A,B,A,B,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
379,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__093,SX 14825-7-1,EAP 9508-93,IBC 302-29,-87.58355806836175,15.301024729727706,2017-10-10,2018-01-08,San juan camalote Morazan,NA,M,NA,A,C,A,C,Better,Better,Better,90,epm_comercial_frijol_postrera_2017,HND_10_2017
380,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__095,703-SM 15216-11-4-VB ,EAP 9510-77,EAP 9508-93,-87.34372645267331,15.282311310125436,2017-09-18,2017-12-11,EL Salitre Yoro,NA,F,NA,A,C,A,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
381,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__096,IBC 308-24,SX 14825-7-1,SJC 730-79,-87.35745936282956,15.306155090981232,2017-09-15,2017-12-06,Ojo de Agua Yoro,NA,M,NA,C,A,C,A,Better,Better,Better,82,epm_comercial_frijol_postrera_2017,HND_10_2017
382,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__098,IBC 302-29,IBC 308-24,MIB 397-72,-87.36295252689206,15.314102414707069,2017-09-18,2017-12-11,Lagunitas Yoro,NA,M,NA,C,B,C,B,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
383,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__100,IBC 302-29,703-SM 15216-11-4-VB ,SX 14825-7-1,-87.36569910892331,15.263764272393226,2017-09-18,2017-12-11,EL Salitre Yoro,NA,M,NA,C,A,C,A,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
384,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__101,EAP 9508-93,MIB 397-72,SJC 730-79,-87.59581563413002,15.267085363261891,2017-11-01,2018-02-05,Alvarenga Morazan,Yoro,M,NA,A,C,NA,NA,Better,Better,Better,96,epm_comercial_frijol_postrera_2017,HND_10_2017
385,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__102,Rosado,IBC 308-24,EAP 9510-77,-87.53692897800056,15.362283737371406,2017-10-10,2018-01-01,Alvarenga Morazan,Yoro,M,NA,C,A,C,A,Better,Better,Better,83,epm_comercial_frijol_postrera_2017,HND_10_2017
386,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__103,MIB 397-72,Rosado,703-SM 15216-11-4-VB ,-87.33359057995574,15.071059078721902,2017-11-06,2018-01-29,Cial La Patastera Yorito,Yoro,M,NA,C,B,C,B,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
387,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__106,IBC 302-29,MIB 397-72,Rosado,-87.59839604702495,15.318741334567964,2017-11-06,2018-02-01,Morazan,Yoro,M,NA,A,C,A,C,Better,Better,Better,87,epm_comercial_frijol_postrera_2017,HND_10_2017
388,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__107,IBC 308-24,703-SM 15216-11-4-VB ,EAP 9508-93,-87.32696325805227,15.072979858513246,2017-11-06,2018-01-29,Nuevo Plan Yorito,NA,M,NA,C,A,C,A,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
389,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__108,SX 14825-7-1,SJC 730-79,EAP 9510-77,-87.3320118520075,15.069567926562367,2017-11-06,2018-01-29,EL Panal Yorito,NA,M,NA,B,A,B,A,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
390,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__110,703-SM 15216-11-4-VB ,IBC 302-29,SJC 730-79,-87.33632493156927,15.068047984735625,2017-11-06,2018-01-29,La Esperanza Yorito,NA,M,NA,A,B,A,B,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
391,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__111,EAP 9510-77,IBC 308-24,MIB 397-72,-87.33757743353675,15.06965116836014,2017-11-06,2018-01-29,La Esperanza Yorito,NA,M,NA,B,A,B,A,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
392,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__113,703-SM 15216-11-4-VB ,SX 14825-7-1,IBC 302-29,-87.32645126717148,15.066548566358009,2017-11-06,2018-01-29,Cial El Urraco Yorito,NA,F,NA,B,C,B,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
393,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__114,IBC 308-24,EAP 9510-77,Rosado,-87.53414824629431,15.375661015015137,2017-10-10,2018-01-01,Alvarenga Morazan,Yoro,M,NA,A,B,NA,NA,Better,Worse,Better,83,epm_comercial_frijol_postrera_2017,HND_10_2017
394,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__116,SJC 730-79,SX 14825-7-1,IBC 308-24,-87.32175379642331,15.284960753082778,2017-09-18,2017-12-11,Cuchillas Yoro,NA,M,NA,B,A,B,A,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
395,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__117,Rosado,MIB 397-72,IBC 302-29,-87.37119227298581,15.292908881047158,2017-09-18,2017-12-11,Lagunitas Yoro,NA,M,NA,A,C,A,C,Better,Worse,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
396,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__122,MIB 397-72,EAP 9510-77,SX 14825-7-1,-87.33293325582298,15.068347869653056,2017-11-06,2018-01-29,La Esperanza Yorito,NA,M,NA,B,C,B,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
397,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__127,SX 14825-7-1,EAP 9508-93,IBC 302-29,-87.42063074954831,15.31675145554514,2017-09-18,2017-12-11,Cuchillas Yoro,NA,M,NA,A,C,A,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
398,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__128,Rosado,MIB 397-72,IBC 308-24,-87.33016439826287,15.065892441813672,2017-11-06,2018-01-29,Higuero Quemado Yorito,NA,M,NA,C,B,C,B,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
399,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__129,703-SM 15216-11-4-VB ,SJC 730-79,SX 14825-7-1,-87.33950947218307,15.06696474319054,2017-11-06,2018-01-29,EL Plantel Yorito,NA,F,NA,B,C,B,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
400,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__133,EAP 9510-77,SX 14825-7-1,MIB 397-72,-87.37462550052487,15.245878077059208,2017-09-15,2017-12-11,EL Salitre Yoro,NA,M,NA,C,B,C,B,Better,Better,Better,87,epm_comercial_frijol_postrera_2017,HND_10_2017
401,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__136,703-SM 15216-11-4-VB ,SJC 730-79,EAP 9510-77,-87.6792728478921,15.223102948383058,2017-11-01,2018-02-05,San juan camalote Morazan,Yoro,M,NA,C,B,C,B,Better,Better,Better,96,epm_comercial_frijol_postrera_2017,HND_10_2017
402,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__137,Rosado,IBC 308-24,IBC 302-29,-87.30802088626706,15.080856078936524,2017-09-18,2017-12-11,Wisilka Yorito,NA,M,NA,B,C,B,C,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
403,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__138,EAP 9508-93,MIB 397-72,SX 14825-7-1,-87.67654430636912,15.23062200090586,2017-11-01,2018-01-15,San juan camalote Morazan,Yoro,M,NA,B,C,B,C,Better,Better,Better,75,epm_comercial_frijol_postrera_2017,HND_10_2017
404,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__139,IBC 308-24,EAP 9510-77,MIB 397-72,-87.68040856069672,15.224871235395264,2017-11-01,2018-01-20,San juan camalote Morazan,Yoro,M,NA,C,A,C,A,Better,Better,Better,80,epm_comercial_frijol_postrera_2017,HND_10_2017
405,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__140,IBC 302-29,703-SM 15216-11-4-VB ,SX 14825-7-1,-87.6807798039149,15.222672882381644,2017-11-01,2018-01-20,San juan camalote Morazan,Yoro,M,NA,A,B,A,B,Better,Better,Better,80,epm_comercial_frijol_postrera_2017,HND_10_2017
406,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__141,SJC 730-79,Rosado,EAP 9508-93,-87.61555364531011,15.255463060428252,2017-11-01,2018-01-20,San juan camalote Morazan,Yoro,M,NA,A,C,A,C,Better,Better,Better,80,epm_comercial_frijol_postrera_2017,HND_10_2017
407,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__142,MIB 397-72,IBC 302-29,SJC 730-79,-87.61590323084715,15.25460283476745,2017-11-01,2018-01-20,San juan camalote Morazan,Yoro,M,NA,A,B,A,B,Better,Better,Better,80,epm_comercial_frijol_postrera_2017,HND_10_2017
408,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__144,SX 14825-7-1,EAP 9508-93,IBC 308-24,-87.61572930815089,15.255285187083548,2017-11-01,2018-01-20,San juan camalote Morazan,Yoro,M,NA,A,B,A,B,Better,Better,Better,80,epm_comercial_frijol_postrera_2017,HND_10_2017
409,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__145,Rosado,SX 14825-7-1,EAP 9510-77,-87.61724199966466,15.253645712693087,2017-11-01,2018-01-20,San juan camalote Morazan,Yoro,M,NA,B,A,B,A,Better,Better,Better,80,epm_comercial_frijol_postrera_2017,HND_10_2017
410,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__146,EAP 9508-93,IBC 308-24,703-SM 15216-11-4-VB ,-87.6167925399779,15.254217496660637,2017-11-01,2018-01-20,San juan camalote Morazan,Yoro,M,NA,C,B,C,B,Better,Better,Better,80,epm_comercial_frijol_postrera_2017,HND_10_2017
411,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__147,IBC 302-29,MIB 397-72,SJC 730-79,-87.61651394937877,15.254726893359368,2017-11-01,2018-01-20,San juan camalote Morazan,Yoro,M,NA,A,C,A,C,Better,Better,Better,80,epm_comercial_frijol_postrera_2017,HND_10_2017
412,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__151,MIB 397-72,EAP 9510-77,IBC 308-24,-87.26270228275143,14.94688858635805,2017-10-09,2017-12-31,chaguitio,Sulaco Yoro,NA,NA,C,B,C,B,Better,Better,Better,83,epm_comercial_frijol_postrera_2017,HND_10_2017
413,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__152,Rosado,SJC 730-79,EAP 9508-93,-87.26819544681393,14.932293002437293,2017-10-10,2018-01-02,chaguitio Sulaco,NA,M,NA,C,A,C,A,Better,Better,Better,84,epm_comercial_frijol_postrera_2017,HND_10_2017
414,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__153,703-SM 15216-11-4-VB ,IBC 302-29,MIB 397-72,-87.34372645267331,14.96679005568631,2017-10-10,2018-01-01,Mataguineo,Sulaco Yoro,F,NA,C,B,C,B,Better,Better,Better,83,epm_comercial_frijol_postrera_2017,HND_10_2017
415,epm_comercial_frijol_postrera_2017_,paquete_epm_comercial_frijol_postrera_2017__155,SX 14825-7-1,EAP 9508-93,IBC 308-24,-87.29154139407956,14.937600602278422,2017-10-10,2018-01-01,chaguitio,Sulaco,M,NA,B,A,B,A,Better,Better,Better,83,epm_comercial_frijol_postrera_2017,HND_10_2017
